skill_type,name,alias_name,localized_name,base_value,S_A,B_C,D_E_F,G,affinity_role,is_evo,evo_parents
evo,Hot Spring Dash,走り湯ダッシュ,,633.0,,,,,,1,See Ya Later!
evo,Lucky Race Charm,走る縁起物,,508.0,,,,,Dirt,1,Exchange Races Demon
evo,Supple Land,弾む大地,,633.0,696.0,570.0,506.0,443.0,End,1,Encroaching Shadow
evo,Unstoppable Muscles,破竹の筋肉,,633.0,696.0,570.0,506.0,443.0,Mile,1,Full of Vigor
evo,Unrivaled Strides,抜群の豪脚,,633.0,696.0,570.0,506.0,443.0,Mile,1,Furious Feat
evo,Hakkeyoi!,はっけよい！,,633.0,766.0,513.0,405.0,310.0,Sprint/Pace,1,Gourmand
evo,"First Sky, Flower Feast",初空高く、花宴,,633.0,696.0,570.0,506.0,443.0,Medium/Long,1,Stout-Hearted
evo,First-hand Rising Fortune!,ばっちり開運体験！,,633.0,696.0,570.0,506.0,443.0,Long,1,Innate Experience
evo,Starboard Till the End,果てへの面舵,,508.0,,,,,,1,Right-Handed Demon
evo,Dope Stuff!,パないっしょ？,,633.0,,,,,,1,See Ya Later!
evo,Chasing Mother's Likeness,母の面影を追って,,633.0,696.0,570.0,506.0,443.0,Medium,1,Elated
evo,Hungry Commander,はらぺこ大将,,633.0,696.0,570.0,506.0,443.0,Pace,1,Gourmand
evo,When the Clock Hands Cross,針が交わる時,,633.0,766.0,513.0,405.0,310.0,Medium/Late,1,Curiosity
evo,Spring Awakened: Lumière,春めき、Lumière,,633.0,766.0,513.0,405.0,310.0,Long/Late,1,Hot Pursuit
evo,Barrel Roll,バレルロール,,633.0,,,,,,1,Swinging Maestro
evo,Playful Revelry,盤楽遊嬉,,633.0,696.0,570.0,506.0,443.0,Pace,1,Calm and Collected
evo,Thousand Mile Cheer!,万里飛び越えソイヤッ！,,633.0,766.0,513.0,405.0,310.0,Long/Front,1,"One Sky, One Goal"
evo,Thousand Mile Shout,万哩へ響け大歓声,,633.0,,,,,Turf,1,Carefree Stride
evo,Scarlet Radiance,緋色の光となって,,633.0,766.0,513.0,405.0,310.0,Long/Front,1,Restless
evo,Shining Sword,光輝く剣,,633.0,696.0,570.0,506.0,443.0,Medium/Long,1,Refraction Arc
evo,Firefighter's Hashigo-nori,火消の梯子登り,,633.0,,,,,,1,Tail Nine
evo,Subject Observation,被験体観察,,633.0,,,,,,1,Superstan
evo,"Give Your All, Star of Tomakomai!",ひた走れ！苫小牧の星,,633.0,,,,,Dirt,1,Trending in the Charts!
evo,Single-Minded Santa Claus,ひたむきサンタクロース,,633.0,696.0,570.0,506.0,443.0,Pace,1,Single-Minded
evo,Special Move! Explosive Sprint!,必殺！爆速スプリント！,,633.0,696.0,570.0,506.0,443.0,Sprint,1,Turbo Sprint
evo,Special Move: Lightning Kiiick!,必殺・雷電キーック！,,633.0,696.0,570.0,506.0,443.0,Sprint,1,Blinding Flash
evo,Victory Pitch-Up,必勝のピッチアップ,,394.0,433.0,355.0,315.0,276.0,Front,1,Taking the Lead
evo,Preamble of Victory!,必勝の前口上！,,394.0,433.0,355.0,315.0,276.0,Front,1,Taking the Lead
evo,Secret Onsen Power,秘湯より湧くチカラ,,633.0,696.0,570.0,506.0,443.0,Late/End,1,Proven Mettle
evo,Let's Bloom in the Moment!,一花咲かせましょう！,,633.0,766.0,513.0,405.0,310.0,Long/Late,1,In One Fell Swoop
evo,Guts of the Rising Sun,日之本一のド根性,,633.0,696.0,570.0,506.0,443.0,Long,1,Best in Japan
evo,#Beauty Sprint,＃ビューティースプリント,,633.0,696.0,570.0,506.0,443.0,Sprint,1,Turbo Sprint
evo,Melting of the Icy Star,氷星融解,,633.0,696.0,570.0,506.0,443.0,Medium,1,Tension and Release
evo,Door of Dreams,開かれる夢の扉,,633.0,696.0,570.0,506.0,443.0,Front,1,Untouchable Shadow
evo,Fast Retrieve,ファストリトリーブ,,633.0,696.0,570.0,506.0,443.0,Long,1,Vanguard Spirit
evo,To the Finale's Forefront,フィナーレの先頭へ,,633.0,696.0,570.0,506.0,443.0,Late,1,On Your Left!
evo,Flurry Dash,風花疾走,,633.0,,,,,,1,Beeline Burst
evo,Gateway To Discipline,風紀の登龍門,,633.0,696.0,570.0,506.0,443.0,Late,1,Rising Dragon
evo,Noble Hardships,風霜高潔,,508.0,,,,,,1,Fall Frenzy
evo,Indomitable Dame,不屈のお嬢様,,633.0,,,,,,1,Indomitable
evo,Unyielding Survivalist Spirit,不屈のサバイバル魂,,633.0,696.0,570.0,506.0,443.0,Medium/Long,1,Never Give Up
evo,Proof of Indomitability,不屈の証明,,633.0,696.0,570.0,506.0,443.0,Sprint/Mile,1,Unyielding Tenacity
evo,Dormant Dragon's Rise,伏竜は目覚めて,,633.0,766.0,513.0,405.0,310.0,Medium/Front,1,The Fight's Not Over Yet!
evo,Conviction,不退転の意思,,633.0,696.0,570.0,506.0,443.0,Late,1,On Your Left!
evo,When Our Promise Comes True,ふたりの約束、とどく時,,633.0,696.0,570.0,506.0,443.0,End,1,Mettlesome
evo,I'll Leave You in the Dust!,ぶっ差してやるぜ！,,461.0,,,,,,1,No Stopping Me!
evo,Indomitable Limit Breaker,不撓のLimit Breaker,,633.0,696.0,570.0,506.0,443.0,End,1,Complete Combustion
evo,Indomitable Queen,不撓不屈の女王,,633.0,696.0,633.0,633.0,633.0,Mile,1,Never Give Up
evo,Behold My Courageous Advance,踏み出す勇気をご覧あれ,,633.0,,,,,,1,Supreme Downhiller
evo,ブラッシュアップ！,,,633.0,696.0,570.0,506.0,443.0,Front,1,インスピレーション
evo,Geyser Spirit,噴泉スピリット,,633.0,696.0,570.0,506.0,443.0,Pace,1,Surging Spirit
evo,Thunderclap,霹靂閃電,,633.0,766.0,513.0,405.0,310.0,Mile/Late,1,Lightning Speed
evo,Doing My Best!,ベストを尽くして！,,633.0,696.0,570.0,506.0,443.0,Mile/Medium,1,In Body and Mind
evo,Whack Them Silly!,ベッコベコに凹ます！,,633.0,,,,,Dirt,1,Stamp on the Ground
evo,After-School Magical Girl,放課後魔法少女,,633.0,696.0,570.0,506.0,443.0,End,1,Go-Home Specialist
evo,Bono-style Gluttony,ボーノな健啖家,,633.0,696.0,570.0,506.0,443.0,Pace,1,Gourmand
evo,I Won't Fall Behind!,ボクは遅れずにやってくる！,,633.0,696.0,570.0,506.0,443.0,Long,1,Headliner
evo,Betting My Pride,誇りを懸けて,,633.0,,,,,,1,In Body and Mind
evo,Positive Smile,ポジティブスマイル,,633.0,696.0,570.0,506.0,443.0,Late,1,Lie in Wait
evo,Crossing the Sea of Stars,星の海を駆けて,,633.0,696.0,570.0,506.0,443.0,Medium,1,Luminescence
evo,Surging Crescent Moon,迸る月流星,,633.0,696.0,570.0,506.0,443.0,Medium,1,Refraction Arc
evo,"'kay then, let's get movin'!",ほな、行くで！,,633.0,,,,,,1,It's On!
evo,En l'Air,邁進アン・レール,,633.0,,,,,,1,Never Give Up
evo,マイル神、爆✩誕,,,633.0,696.0,570.0,506.0,443.0,Mile,1,Mile Maven
evo,I Don't Want to Lose!,負けたくない！,,633.0,696.0,570.0,506.0,443.0,Medium,1,Burning Soul
evo,I Won't Lose!,まけないからね！,,633.0,,,,,,1,Indomitable
evo,Big Comeback Time!?,まさかここから大逆転！？,,633.0,766.0,513.0,405.0,310.0,Medium/Late,1,From the Brink
evo,Hella Vibes Up!,マジ爆上げっしょ！,,633.0,696.0,570.0,506.0,443.0,Mile,1,Changing Gears
evo,Constant Refinement,磨穿鉄硯,,633.0,,,,,,1,Never Give Up
evo,Not Done Yet!,まだまだだよ！,,633.0,,,,,,1,Iron Will
evo,Muscle Anthem,マッスルアンセム,,633.0,696.0,570.0,506.0,443.0,Medium,1,Killer Tunes
evo,Festival Shout!,祭りだワッショイ！,,394.0,433.0,355.0,315.0,276.0,Front,1,Taking the Lead
evo,Midsummer Resolution,真夏の思い切り,,633.0,696.0,570.0,506.0,443.0,Late,1,Fast & Furious
evo,Midsummer Commander,真夏の総大将,,633.0,,,,,,1,It's On!
evo,Marine Blue Liner,マリンブルー・ライナー,,633.0,766.0,513.0,405.0,310.0,Long/Pace,1,Send It Flying!
evo,Clockwise Rondo,右回りの輪舞曲,,508.0,,,,,,1,Right-Handed Demon
evo,Riding the Mistral,ミストラルに乗って,,633.0,696.0,570.0,506.0,443.0,Sprint/Mile,1,Rushing Gale!
evo,I'll Show You!,見せつけてやる！,,633.0,696.0,570.0,506.0,443.0,End,1,Breakthrough
evo,Fuel Up ☆ Pumpkin Power!,満たせ☆ぱんぷきんパワー！,,633.0,696.0,570.0,506.0,443.0,Pace,1,Neck and Neck
evo,Trials into the Unknown,未知へのトライアル,,633.0,696.0,570.0,506.0,443.0,Medium/Long,1,Long Haul
evo,Seeking the Unknown,『未知』を求めて,,633.0,,,,,Dirt,1,Pioneer of the Sands
evo,Keep Your Eyes on Me,『見ていて、くださいね』,,633.0,696.0,570.0,506.0,443.0,Pace,1,Breaking Free
evo,"Look At Me, Look!",見てて見てて！,,394.0,,,,,,1,Center Stage
evo,Captivating Cornering,見惚れるコーナリング,,633.0,,,,,,1,Tantalizing Trick
evo,Unfinished Journey,見果てぬ旅路,,758.0,834.0,682.0,606.0,531.0,Late,1,To the Far Beyond
evo,Trajectory to the Future,未来へ続く放物線,,633.0,696.0,570.0,506.0,443.0,Mile,1,Corner Connoisseur
evo,Leap Towards The Future!,未来へ飛び立ちましょう！,,633.0,696.0,570.0,506.0,443.0,Front,1,Escape Artist
evo,Pioneering the Future!,未来を拓け！,,633.0,696.0,570.0,506.0,443.0,Mile,1,Reckless
evo,Million Card,ミリオンカード,,633.0,696.0,570.0,506.0,443.0,Medium,1,From the Brink
evo,Charming Cynical Girl,魅惑のシニカルガール,,633.0,696.0,570.0,506.0,443.0,Medium,1,Mystifying Murmur
evo,Charming Mummy Whisper,魅惑のマミーウィスパー,,633.0,696.0,570.0,506.0,443.0,Medium,1,Mystifying Murmur
evo,Realm of No-Self,無我の境地,,633.0,766.0,513.0,405.0,310.0,Long/Late,1,Lose Yourself
evo,Limitless,無極,,633.0,696.0,570.0,506.0,443.0,Pace,1,Unstoppable
evo,Musica Scintillante,ムジカ・シンティッランテ,,633.0,696.0,570.0,506.0,443.0,Medium,1,Luminescence
evo,Peerless Pursuit,無双の追撃,,633.0,696.0,570.0,506.0,443.0,Pace/Late,1,Hot Pursuit
evo,#Go Crazy♪,＃夢中になっちゃえ♪,,633.0,696.0,570.0,506.0,443.0,Sprint,1,Adored by All
evo,Reckless Passion,無二の情熱,,633.0,696.0,570.0,506.0,443.0,Mile,1,Reckless
evo,Star's Composure,名優の余裕,,633.0,696.0,570.0,506.0,443.0,Pace,1,Calm and Collected
evo,Goddess' Dust Bath,女神の砂浴び,,633.0,,,,,Dirt,1,Leisurely Dust Bath
evo,Aim for the Leading Role!,目指せ！主人公！,,633.0,696.0,570.0,506.0,443.0,Late,1,All-Seeing Eyes
evo,Mejiro's Wisdom,メジロの心得,,633.0,696.0,570.0,506.0,443.0,Long,1,Vanguard Spirit
evo,Merry☆Christmas↑Party,メリ☆クリ↑パーリー,,758.0,917.0,614.0,485.0,372.0,Long/Front,1,Seriously☆Good↑Vibes
evo,目を逸らしちゃダメだよ✩,,,394.0,,,,,,1,Center Stage
evo,Fangs of Ferocity,猛襲の牙,,633.0,766.0,513.0,405.0,310.0,Medium/Late,1,Blitzing Spirit
evo,One More Push!,もうひとけっぱり！,,633.0,696.0,570.0,506.0,443.0,Pace,1,Unstoppable
evo,Now I'm Fired Up!!,燃えてきたッ！！,,633.0,696.0,570.0,506.0,443.0,Mile/Medium,1,It's On!
evo,I Want To Be More Adventurous!,もっと冒険してみたい！,,633.0,696.0,570.0,506.0,443.0,Late,1,Dauntless
evo,Story Weaver,物語を紡ぐ者,,633.0,696.0,570.0,506.0,443.0,Pace,1,Race Planner
evo,Pump-Up Pro,盛り上げ上手,,633.0,766.0,513.0,405.0,310.0,Medium/Late,1,On Your Left!
evo,Morrígan's Spear,モリガンの矛戟,,633.0,696.0,570.0,506.0,443.0,Pace,1,Neck and Neck
evo,Monster Machine,モンスターマシン,,633.0,766.0,513.0,405.0,310.0,Long/Pace,1,Monster
evo,Layered Determination,八重の向こう意気,,633.0,696.0,570.0,506.0,443.0,Medium,1,Unyielding
evo,Watch Me Do It!,やってみせるんだ！！,,633.0,,,,,,1,Reckless
evo,Oopsy-Doopsy,やばしやばし！,,633.0,696.0,570.0,506.0,443.0,Medium,1,From the Brink
evo,Yamato Nadeshiko,大和撫子,,633.0,696.0,570.0,506.0,443.0,Medium,1,Dominator
evo,Conjuring Courage,勇気の魔法,,633.0,696.0,570.0,506.0,443.0,Late,1,Relax
evo,Mystic Flame,幽玄の灯火,,633.0,696.0,570.0,506.0,443.0,Pace,1,Indomitable
evo,Brave Advance,勇船直往,,633.0,696.0,570.0,506.0,443.0,Front/Pace,1,Furious Sprint
evo,Heroic Radiance,勇躍閃々,,633.0,696.0,570.0,506.0,443.0,Pace,1,Valiant Flash
evo,Seasoned Sledder's Swoop,雪国仕込みの直滑降,,394.0,433.0,355.0,315.0,276.0,Pace,1,Determined Descent
evo,Smiling Behind Snowy Dusk,雪暗れに微笑む,,633.0,766.0,513.0,405.0,310.0,Long/End,1,Clean Sweep
evo,Bathe in Moderation,湯に入りて湯に入らざれ,,633.0,,,,,,1,Exquisite Timing
evo,Granting Dream-fulfilling Determination,夢叶える決意を授けましょう,,394.0,433.0,355.0,315.0,276.0,Pace,1,Determined Descent
evo,Dream-fulfilling Sprint,夢叶える末脚,,633.0,,,,,,1,In Body and Mind
evo,Trending Towards Your Dreams!,夢に向かって急上昇！,,633.0,,,,,Dirt,1,Trending in the Charts!
evo,Pioneer of Dreams,夢の先駆者,,394.0,433.0,355.0,315.0,276.0,Front,1,Taking the Lead
evo,Trance,夢見心地,,633.0,696.0,570.0,506.0,443.0,End,1,Manipulation
evo,Unwavering Aster,揺るがぬアスター,,633.0,696.0,570.0,506.0,443.0,Medium,1,Come What May
evo,"Imbibe in Ecstasy, World!",酔い痴れよ、世界,,633.0,696.0,570.0,506.0,443.0,Mile/Medium,1,Cloud Dragon's Metamorphosis
evo,Blessing of Yodo,淀の祝福,,508.0,,,,,,1,Yodo Invicta
evo,Queen of Yodo,淀の女王,,508.0,,,,,,1,Yodo Invicta
evo,Awakened Desire,呼び覚まされし願い,,758.0,834.0,682.0,606.0,531.0,Mile/Medium,1,Unshackled Passion
evo,Flawless Performance,余裕のパフォーマンス,,633.0,696.0,570.0,506.0,443.0,Pace,1,Calm and Collected
evo,Rising Bulk Up,ライジングバルクアップ,,633.0,696.0,570.0,506.0,443.0,Late,1,Rising Dragon
evo,Stormstrider,雷騰雲奔,,633.0,696.0,570.0,506.0,443.0,Late,1,Fast & Furious
evo,I've Got a Rival After All!,ライバルがいるから！,,633.0,696.0,570.0,506.0,443.0,Pace,1,Neck and Neck
evo,Love Me ☆ Parade,ラブミー☆パレード,,633.0,696.0,570.0,506.0,443.0,Medium,1,Killer Tunes
evo,Laplace's Demon,ラプラスの悪魔,,508.0,615.0,411.0,325.0,249.0,Medium/Pace,1,Singularity
evo,Star of the Runway,ランウェイの主役,,633.0,696.0,570.0,506.0,443.0,Late,1,On Your Left!
evo,Recovery Sequence,リカバリーシーケンス,,758.0,834.0,682.0,606.0,531.0,Medium/Long,1,Chain Reaction
evo,Ideal-Seeking Determination,理想へ向かう覚悟,,633.0,696.0,570.0,506.0,443.0,Pace,1,Neck and Neck
evo,Limiter Release,リミッター解除,,633.0,696.0,570.0,506.0,443.0,Medium/Long,1,In Body and Mind
evo,Dragon and Tiger's Battle,龍虎相搏,,633.0,766.0,513.0,405.0,310.0,Mile/Late,1,Rising Dragon
evo,Run as the River Flows,流水流走,,633.0,696.0,570.0,506.0,443.0,Pace,1,Unstoppable
evo,Like Riding a Dragon's Cloud,竜の雲を得る如し,,633.0,696.0,570.0,506.0,443.0,Late,1,Rising Dragon
evo,Surging Ley Lines,龍脈の波濤,,508.0,,,,,Dirt,1,Outstanding Step
evo,Lose Myself,,,633.0,696.0,570.0,506.0,443.0,End,1,Moonlit Flash
evo,Luminous Spectrum,ルミナス・スペクトラム,,633.0,696.0,570.0,506.0,443.0,Medium,1,Luminescence
evo,Lapis Lazuli Escape,瑠璃色エスケイプ,,633.0,696.0,570.0,506.0,443.0,Front,1,Escape Artist
evo,Racing Genius,レースの天才,,633.0,696.0,570.0,506.0,443.0,Pace,1,Race Planner
evo,Record Runner,レコードランナー,,633.0,696.0,570.0,506.0,443.0,Front,1,Top Runner
evo,Break Through the Red Zone,レッドゾーンを突き抜けて,,633.0,696.0,570.0,506.0,443.0,Mile,1,Step on the Gas!
evo,Royal Star,ロイヤルスター,,633.0,696.0,570.0,506.0,443.0,Pace,1,Speed Star
evo,Wild at Heart,ワイルドアットハート,,633.0,696.0,570.0,506.0,443.0,Medium,1,Elated
evo,My Will is Divine,我が意、即ち天の理なり,,633.0,696.0,570.0,506.0,443.0,End,1,Reign
evo,My Clan's Code of Honor,我が一族の玉条を胸に,,633.0,696.0,570.0,506.0,443.0,Sprint,1,Dignified
evo,Exciting☆Marvelous Zone,ワクワク☆マーベラスゾーン,,633.0,696.0,570.0,506.0,443.0,Medium,1,Elated
evo,I Wanna Win Too!!,わたしだって、勝ちたい！！！,,633.0,696.0,570.0,506.0,443.0,Pace,1,Unwavering Ambition
evo,Taking Every Chance!,ワンチャンまくったる！,,633.0,696.0,570.0,506.0,443.0,Medium,1,From the Brink
purple,Right-Handed ×,右回り×|Right Turns ×,Right-Handed ×,-129.0,,,,,,0,
purple,Left-Handed ×,左回り×|Left Turns ×,Left-Handed ×,-129.0,,,,,,0,
purple,Tokyo Racecourse ×,東京レース場×|Tokyo Racetrack ×,Tokyo Racecourse ×,-129.0,,,,,,0,
purple,Nakayama Racecourse ×,中山レース場×|Nakayama Racetrack ×,Nakayama Racecourse ×,-129.0,,,,,,0,
purple,Hanshin Racecourse ×,阪神レース場×|Hanshin Racetrack ×,Hanshin Racecourse ×,-129.0,,,,,,0,
purple,Kyoto Racecourse ×,京都レース場×|Kyoto Racetrack ×,Kyoto Racecourse ×,-129.0,,,,,,0,
purple,Chukyo Racecourse ×,中京レース場×|Chukyo Racetrack ×,Chukyo Racecourse ×,-129.0,,,,,,0,
purple,Sapporo Racecourse ×,札幌レース場×|Sapporo Racetrack ×,Sapporo Racecourse ×,-129.0,,,,,,0,
purple,Hakodate Racecourse ×,函館レース場×|Hakodate Racetrack ×,Hakodate Racecourse ×,-129.0,,,,,,0,
purple,Fukushima Racecourse ×,福島レース場×|Fukushima Racetrack ×,Fukushima Racecourse ×,-129.0,,,,,,0,
purple,Niigata Racecourse ×,新潟レース場×|Niigata Racetrack ×,Niigata Racecourse ×,-129.0,,,,,,0,
purple,Kokura Racecourse ×,小倉レース場×|Kokura Racetrack ×,Kokura Racecourse ×,-129.0,,,,,,0,
purple,Standard Distance ×,根幹距離×|Core Distances ×,Standard Distance ×,-129.0,,,,,,0,
purple,Non-Standard Distance ×,非根幹距離×|Non-Core Distances ×,Non-Standard Distance ×,-129.0,,,,,,0,
purple,Firm Conditions ×,良バ場×|Good Track Condition ×,Firm Conditions ×,-129.0,,,,,,0,
purple,Wet Conditions ×,道悪×|Bad Track Condition ×,Wet Conditions ×,-129.0,,,,,,0,
purple,Spring Runner ×,春ウマ娘×|Spring Girl ×,Spring Runner ×,-129.0,,,,,,0,
purple,Summer Runner ×,夏ウマ娘×|Summer Girl ×,Summer Runner ×,-129.0,,,,,,0,
purple,Fall Runner ×,秋ウマ娘×|Autumn Girl ×,Fall Runner ×,-129.0,,,,,,0,
purple,Winter Runner ×,冬ウマ娘×|Winter Girl ×,Winter Runner ×,-129.0,,,,,,0,
purple,Rainy Days ×,雨の日×,Rainy Days ×,-129.0,,,,,,0,
purple,Corner Adept ×,コーナー巧者×|Clever Cornerer ×,Corner Adept ×,-262.0,,,,,,0,
purple,Corner Acceleration ×,コーナー加速×|Corner Accel ×,Corner Acceleration ×,-262.0,,,,,,0,
purple,Corner Recovery ×,コーナー回復×,Corner Recovery ×,-262.0,,,,,,0,
purple,Oi Racecourse ×,大井レース場×|Ooi Racetrack ×,Oi Racecourse ×,-129.0,,,,,,0,
purple,Kawasaki Racetrack ×,川崎レース場×,,-129.0,,,,,,0,
purple,Funabashi Racetrack ×,船橋レース場×,,-129.0,,,,,,0,
purple,Morioka Racetrack ×,盛岡レース場×,,-129.0,,,,,,0,
purple,Nocturnal ×,ナイター×,,-129.0,,,,,,0,
purple,Tight Turns ×,小回り×,,-129.0,,,,,,0,
purple,Exchange Races ×,交流重賞×,,-129.0,,,,,,0,
purple,Dust Bath ×,砂浴び×,,-262.0,,,,,,0,
purple,Mud Play ×,泥遊び×,,-129.0,,,,,,0,
purple,Longchamp Racetrack ×,ロンシャンレース場×,,-129.0,,,,,,0,
purple,Straight Course ×,直線コース×,,-129.0,,,,,,0,
purple,Santa Anita Racetrack ×,サンタアニタパークレース場×,,-129.0,,,,,,0,
purple,Del Mar Racetrack ×,デルマーレース場×,,-129.0,,,,,,0,
purple,Inner Post Averseness,内枠苦手|Inner Gate Affinity ×,Inner Post Averseness,-129.0,,,,,,0,
purple,Outer Post Averseness,外枠苦手|Outer Gate Affinity ×,Outer Post Averseness,-129.0,,,,,,0,
purple,Wallflower,引っ込み思案|Introverted,Wallflower,-129.0,,,,,,0,
purple,G1 Averseness,GⅠ苦手|G1 Dislike,G1 Averseness,-129.0,,,,,,0,
purple,Paddock Fright,小心者|Timid,Paddock Fright,-129.0,,,,,,0,
purple,Ramp Revulsion,坂苦手|Hill Dislike,Ramp Revulsion,-262.0,,,,,,0,
purple,Packphobia,バ群嫌い|Crowd Hater,Packphobia,-262.0,,,,,,0,
purple,Defeatist,あきらめ癖|Resignation,Defeatist,-262.0,,,,,,0,
purple,Reckless,手抜き癖|Negligence,Reckless,-262.0,,,,,,0,
purple,Running Idle,空回り,Running Idle,-262.0,,,,,,0,
purple,♡ 3D Nail Art,凸凹ネイル|Uneven Nail,♡ 3D Nail Art,-129.0,,,,,,0,
purple,Gatekept,ゲート難|Gate Trouble,Gatekept,-174.0,,,,,,0,
purple,Creeping Anxiety,拡がる恐れ|Spreading Fear,Creeping Anxiety,-129.0,,,,,,0,
purple,99 Problems,99 Problems,99 Problems,-129.0,,,,,,0,
